,nome_infraestrutura,resumo_infraestrutura,data,tipo_de_infraestrutura,medida
483,AVE,11.1,2004-03-01,bacia,metro_cubico
484,AVE,16.7,2004-04-01,bacia,metro_cubico
485,AVE,19.3,2004-05-01,bacia,metro_cubico
486,AVE,12.0,2004-06-01,bacia,metro_cubico
487,AVE,15.2,2004-07-01,bacia,metro_cubico
488,AVE,15.2,2004-08-01,bacia,metro_cubico
489,AVE,15.3,2004-09-01,bacia,metro_cubico
490,AVE,16.0,2002-10-01,bacia,metro_cubico
491,AVE,20.0,2002-11-01,bacia,metro_cubico
492,AVE,21.1,2002-12-01,bacia,metro_cubico
493,AVE,19.5,2003-01-01,bacia,metro_cubico
494,AVE,13.1,2003-02-01,bacia,metro_cubico
495,AVE,16.4,2003-03-01,bacia,metro_cubico
496,AVE,16.8,2003-04-01,bacia,metro_cubico
497,AVE,18.5,2003-05-01,bacia,metro_cubico
498,AVE,19.2,2003-06-01,bacia,metro_cubico
499,AVE,12.7,2003-07-01,bacia,metro_cubico
500,AVE,12.4,2003-08-01,bacia,metro_cubico
501,AVE,9.9,2003-09-01,bacia,metro_cubico
502,AVE,10.4,2001-10-01,bacia,metro_cubico
503,AVE,9.8,2001-11-01,bacia,metro_cubico
504,AVE,10.3,2001-12-01,bacia,metro_cubico
505,AVE,13.2,2002-01-01,bacia,metro_cubico
506,AVE,14.4,2002-02-01,bacia,metro_cubico
507,AVE,17.5,2002-03-01,bacia,metro_cubico
508,AVE,19.0,2002-04-01,bacia,metro_cubico
509,AVE,19.0,2002-05-01,bacia,metro_cubico
510,AVE,14.8,2002-06-01,bacia,metro_cubico
511,AVE,11.8,2002-07-01,bacia,metro_cubico
512,AVE,11.4,2002-08-01,bacia,metro_cubico
513,AVE,8.9,2002-09-01,bacia,metro_cubico
514,AVE,11.4,2000-10-01,bacia,metro_cubico
515,AVE,15.9,2000-11-01,bacia,metro_cubico
516,AVE,21.1,2000-12-01,bacia,metro_cubico
517,AVE,21.1,2001-01-01,bacia,metro_cubico
518,AVE,16.5,2001-02-01,bacia,metro_cubico
519,AVE,21.1,2001-03-01,bacia,metro_cubico
520,AVE,14.7,2001-04-01,bacia,metro_cubico
521,AVE,14.8,2001-05-01,bacia,metro_cubico
522,AVE,12.6,2001-06-01,bacia,metro_cubico
523,AVE,13.6,2001-07-01,bacia,metro_cubico
524,AVE,8.8,2001-08-01,bacia,metro_cubico
525,AVE,8.4,2001-09-01,bacia,metro_cubico
526,AVE,20.5,1999-10-01,bacia,metro_cubico
527,AVE,8.2,1999-11-01,bacia,metro_cubico
528,AVE,20.8,1999-12-01,bacia,metro_cubico
529,AVE,10.1,2000-01-01,bacia,metro_cubico
530,AVE,13.8,2000-02-01,bacia,metro_cubico
531,AVE,12.5,2000-03-01,bacia,metro_cubico
532,AVE,21.1,2000-04-01,bacia,metro_cubico
533,AVE,13.6,2000-05-01,bacia,metro_cubico
534,AVE,12.2,2000-06-01,bacia,metro_cubico
535,AVE,15.6,2000-07-01,bacia,metro_cubico
536,AVE,13.3,2000-08-01,bacia,metro_cubico
537,AVE,11.9,2000-09-01,bacia,metro_cubico
538,CÁVADO/RIBEIRAS COSTEIRAS,795.3,2020-10-01,bacia,metro_cubico
539,CÁVADO/RIBEIRAS COSTEIRAS,714.8,2020-11-01,bacia,metro_cubico
540,CÁVADO/RIBEIRAS COSTEIRAS,775.5,2020-12-01,bacia,metro_cubico
541,CÁVADO/RIBEIRAS COSTEIRAS,881.3,2021-01-01,bacia,metro_cubico
542,CÁVADO/RIBEIRAS COSTEIRAS,1005.8,2021-02-01,bacia,metro_cubico
543,CÁVADO/RIBEIRAS COSTEIRAS,954.2,2021-03-01,bacia,metro_cubico
544,CÁVADO/RIBEIRAS COSTEIRAS,948.2,2021-04-01,bacia,metro_cubico
545,CÁVADO/RIBEIRAS COSTEIRAS,951.4,2021-05-01,bacia,metro_cubico
546,CÁVADO/RIBEIRAS COSTEIRAS,927.4,2021-06-01,bacia,metro_cubico
547,CÁVADO/RIBEIRAS COSTEIRAS,853.2,2021-07-01,bacia,metro_cubico
548,CÁVADO/RIBEIRAS COSTEIRAS,779.6,2021-08-01,bacia,metro_cubico
549,CÁVADO/RIBEIRAS COSTEIRAS,738.1,2021-09-01,bacia,metro_cubico
550,CÁVADO/RIBEIRAS COSTEIRAS,689.0,2021-10-01,bacia,metro_cubico
551,CÁVADO/RIBEIRAS COSTEIRAS,565.7,2021-11-01,bacia,metro_cubico
552,CÁVADO/RIBEIRAS COSTEIRAS,553.0,2021-12-01,bacia,metro_cubico
553,CÁVADO/RIBEIRAS COSTEIRAS,491.8,2022-01-01,bacia,metro_cubico
554,CÁVADO/RIBEIRAS COSTEIRAS,470.1,2022-02-01,bacia,metro_cubico
555,CÁVADO/RIBEIRAS COSTEIRAS,629.9,2019-10-01,bacia,metro_cubico
556,CÁVADO/RIBEIRAS COSTEIRAS,735.2,2019-11-01,bacia,metro_cubico
557,CÁVADO/RIBEIRAS COSTEIRAS,835.5,2019-12-01,bacia,metro_cubico
558,CÁVADO/RIBEIRAS COSTEIRAS,842.9,2020-01-01,bacia,metro_cubico
559,CÁVADO/RIBEIRAS COSTEIRAS,851.3,2020-02-01,bacia,metro_cubico
560,CÁVADO/RIBEIRAS COSTEIRAS,873.9,2020-03-01,bacia,metro_cubico
561,CÁVADO/RIBEIRAS COSTEIRAS,902.5,2020-04-01,bacia,metro_cubico
562,CÁVADO/RIBEIRAS COSTEIRAS,889.3,2020-05-01,bacia,metro_cubico
563,CÁVADO/RIBEIRAS COSTEIRAS,847.8,2020-06-01,bacia,metro_cubico
564,CÁVADO/RIBEIRAS COSTEIRAS,802.0,2020-07-01,bacia,metro_cubico
565,CÁVADO/RIBEIRAS COSTEIRAS,762.5,2020-08-01,bacia,metro_cubico
566,CÁVADO/RIBEIRAS COSTEIRAS,732.6,2020-09-01,bacia,metro_cubico
567,CÁVADO/RIBEIRAS COSTEIRAS,660.6,2018-10-01,bacia,metro_cubico
568,CÁVADO/RIBEIRAS COSTEIRAS,739.3,2018-11-01,bacia,metro_cubico
569,CÁVADO/RIBEIRAS COSTEIRAS,731.1,2018-12-01,bacia,metro_cubico
570,CÁVADO/RIBEIRAS COSTEIRAS,694.2,2019-01-01,bacia,metro_cubico
571,CÁVADO/RIBEIRAS COSTEIRAS,679.5,2019-02-01,bacia,metro_cubico
572,CÁVADO/RIBEIRAS COSTEIRAS,697.6,2019-03-01,bacia,metro_cubico
573,CÁVADO/RIBEIRAS COSTEIRAS,749.1,2019-04-01,bacia,metro_cubico
574,CÁVADO/RIBEIRAS COSTEIRAS,750.6,2019-05-01,bacia,metro_cubico
575,CÁVADO/RIBEIRAS COSTEIRAS,739.3,2019-06-01,bacia,metro_cubico
576,CÁVADO/RIBEIRAS COSTEIRAS,706.8,2019-07-01,bacia,metro_cubico
577,CÁVADO/RIBEIRAS COSTEIRAS,675.2,2019-08-01,bacia,metro_cubico
578,CÁVADO/RIBEIRAS COSTEIRAS,646.4,2019-09-01,bacia,metro_cubico
579,CÁVADO/RIBEIRAS COSTEIRAS,703.1,2017-10-01,bacia,metro_cubico
580,CÁVADO/RIBEIRAS COSTEIRAS,703.5,2017-11-01,bacia,metro_cubico
581,CÁVADO/RIBEIRAS COSTEIRAS,716.9,2017-12-01,bacia,metro_cubico
582,CÁVADO/RIBEIRAS COSTEIRAS,745.1,2018-01-01,bacia,metro_cubico
583,CÁVADO/RIBEIRAS COSTEIRAS,749.1,2018-02-01,bacia,metro_cubico
584,CÁVADO/RIBEIRAS COSTEIRAS,911.0,2018-03-01,bacia,metro_cubico
585,CÁVADO/RIBEIRAS COSTEIRAS,1002.0,2018-04-01,bacia,metro_cubico
586,CÁVADO/RIBEIRAS COSTEIRAS,975.7,2018-05-01,bacia,metro_cubico
587,CÁVADO/RIBEIRAS COSTEIRAS,935.1,2018-06-01,bacia,metro_cubico
588,CÁVADO/RIBEIRAS COSTEIRAS,881.8,2018-07-01,bacia,metro_cubico
589,CÁVADO/RIBEIRAS COSTEIRAS,799.0,2018-08-01,bacia,metro_cubico
590,CÁVADO/RIBEIRAS COSTEIRAS,720.9,2018-09-01,bacia,metro_cubico
591,CÁVADO/RIBEIRAS COSTEIRAS,729.7,2016-10-01,bacia,metro_cubico
592,CÁVADO/RIBEIRAS COSTEIRAS,706.4,2016-11-01,bacia,metro_cubico
593,CÁVADO/RIBEIRAS COSTEIRAS,684.0,2016-12-01,bacia,metro_cubico
594,CÁVADO/RIBEIRAS COSTEIRAS,640.6,2017-01-01,bacia,metro_cubico
595,CÁVADO/RIBEIRAS COSTEIRAS,751.5,2017-02-01,bacia,metro_cubico
596,CÁVADO/RIBEIRAS COSTEIRAS,789.3,2017-03-01,bacia,metro_cubico
597,CÁVADO/RIBEIRAS COSTEIRAS,785.9,2017-04-01,bacia,metro_cubico
598,CÁVADO/RIBEIRAS COSTEIRAS,850.5,2017-05-01,bacia,metro_cubico
599,CÁVADO/RIBEIRAS COSTEIRAS,827.8,2017-06-01,bacia,metro_cubico
600,CÁVADO/RIBEIRAS COSTEIRAS,799.5,2017-07-01,bacia,metro_cubico
601,CÁVADO/RIBEIRAS COSTEIRAS,762.0,2017-08-01,bacia,metro_cubico
602,CÁVADO/RIBEIRAS COSTEIRAS,726.2,2017-09-01,bacia,metro_cubico
603,CÁVADO/RIBEIRAS COSTEIRAS,800.6,2015-10-01,bacia,metro_cubico
604,CÁVADO/RIBEIRAS COSTEIRAS,840.3,2015-11-01,bacia,metro_cubico
605,CÁVADO/RIBEIRAS COSTEIRAS,943.3,2015-12-01,bacia,metro_cubico
606,CÁVADO/RIBEIRAS COSTEIRAS,1012.5,2016-01-01,bacia,metro_cubico
607,CÁVADO/RIBEIRAS COSTEIRAS,1058.5,2016-02-01,bacia,metro_cubico
608,CÁVADO/RIBEIRAS COSTEIRAS,1077.1,2016-03-01,bacia,metro_cubico
609,CÁVADO/RIBEIRAS COSTEIRAS,1081.8,2016-04-01,bacia,metro_cubico
610,CÁVADO/RIBEIRAS COSTEIRAS,1051.4,2016-05-01,bacia,metro_cubico
611,CÁVADO/RIBEIRAS COSTEIRAS,987.1,2016-06-01,bacia,metro_cubico
612,CÁVADO/RIBEIRAS COSTEIRAS,916.9,2016-07-01,bacia,metro_cubico
613,CÁVADO/RIBEIRAS COSTEIRAS,852.1,2016-08-01,bacia,metro_cubico
614,CÁVADO/RIBEIRAS COSTEIRAS,786.3,2016-09-01,bacia,metro_cubico
615,CÁVADO/RIBEIRAS COSTEIRAS,854.0,2014-10-01,bacia,metro_cubico
616,CÁVADO/RIBEIRAS COSTEIRAS,973.0,2014-11-01,bacia,metro_cubico
617,CÁVADO/RIBEIRAS COSTEIRAS,881.0,2014-12-01,bacia,metro_cubico
618,CÁVADO/RIBEIRAS COSTEIRAS,820.0,2015-01-01,bacia,metro_cubico
619,CÁVADO/RIBEIRAS COSTEIRAS,842.0,2015-02-01,bacia,metro_cubico
620,CÁVADO/RIBEIRAS COSTEIRAS,831.0,2015-03-01,bacia,metro_cubico
621,CÁVADO/RIBEIRAS COSTEIRAS,839.8,2015-04-01,bacia,metro_cubico
622,CÁVADO/RIBEIRAS COSTEIRAS,890.0,2015-05-01,bacia,metro_cubico
623,CÁVADO/RIBEIRAS COSTEIRAS,845.7,2015-06-01,bacia,metro_cubico
624,CÁVADO/RIBEIRAS COSTEIRAS,810.6,2015-07-01,bacia,metro_cubico
625,CÁVADO/RIBEIRAS COSTEIRAS,776.4,2015-08-01,bacia,metro_cubico
626,CÁVADO/RIBEIRAS COSTEIRAS,793.0,2015-09-01,bacia,metro_cubico
627,CÁVADO/RIBEIRAS COSTEIRAS,826.2,2013-10-01,bacia,metro_cubico
628,CÁVADO/RIBEIRAS COSTEIRAS,794.9,2013-11-01,bacia,metro_cubico
629,CÁVADO/RIBEIRAS COSTEIRAS,867.0,2013-12-01,bacia,metro_cubico
630,CÁVADO/RIBEIRAS COSTEIRAS,1031.6,2014-01-01,bacia,metro_cubico
631,CÁVADO/RIBEIRAS COSTEIRAS,1108.1,2014-02-01,bacia,metro_cubico
632,CÁVADO/RIBEIRAS COSTEIRAS,1058.8,2014-03-01,bacia,metro_cubico
633,CÁVADO/RIBEIRAS COSTEIRAS,1032.2,2014-04-01,bacia,metro_cubico
634,CÁVADO/RIBEIRAS COSTEIRAS,959.0,2014-05-01,bacia,metro_cubico
635,CÁVADO/RIBEIRAS COSTEIRAS,885.0,2014-06-01,bacia,metro_cubico
636,CÁVADO/RIBEIRAS COSTEIRAS,850.0,2014-07-01,bacia,metro_cubico
637,CÁVADO/RIBEIRAS COSTEIRAS,810.0,2014-08-01,bacia,metro_cubico
638,CÁVADO/RIBEIRAS COSTEIRAS,777.0,2014-09-01,bacia,metro_cubico
639,CÁVADO/RIBEIRAS COSTEIRAS,617.6,2012-10-01,bacia,metro_cubico
640,CÁVADO/RIBEIRAS COSTEIRAS,591.7,2012-11-01,bacia,metro_cubico
641,CÁVADO/RIBEIRAS COSTEIRAS,737.5,2012-12-01,bacia,metro_cubico
642,CÁVADO/RIBEIRAS COSTEIRAS,862.8,2013-01-01,bacia,metro_cubico
643,CÁVADO/RIBEIRAS COSTEIRAS,856.6,2013-02-01,bacia,metro_cubico
644,CÁVADO/RIBEIRAS COSTEIRAS,1006.2,2013-03-01,bacia,metro_cubico
645,CÁVADO/RIBEIRAS COSTEIRAS,1057.4,2013-04-01,bacia,metro_cubico
646,CÁVADO/RIBEIRAS COSTEIRAS,975.4,2013-05-01,bacia,metro_cubico
647,CÁVADO/RIBEIRAS COSTEIRAS,872.0,2013-06-01,bacia,metro_cubico
648,CÁVADO/RIBEIRAS COSTEIRAS,855.0,2013-07-01,bacia,metro_cubico
649,CÁVADO/RIBEIRAS COSTEIRAS,793.1,2013-08-01,bacia,metro_cubico
650,CÁVADO/RIBEIRAS COSTEIRAS,734.0,2013-09-01,bacia,metro_cubico
651,CÁVADO/RIBEIRAS COSTEIRAS,609.1,2011-10-01,bacia,metro_cubico
652,CÁVADO/RIBEIRAS COSTEIRAS,631.3,2011-11-01,bacia,metro_cubico
653,CÁVADO/RIBEIRAS COSTEIRAS,661.5,2011-12-01,bacia,metro_cubico
654,CÁVADO/RIBEIRAS COSTEIRAS,653.7,2012-01-01,bacia,metro_cubico
655,CÁVADO/RIBEIRAS COSTEIRAS,631.2,2012-02-01,bacia,metro_cubico
656,CÁVADO/RIBEIRAS COSTEIRAS,604.8,2012-03-01,bacia,metro_cubico
657,CÁVADO/RIBEIRAS COSTEIRAS,643.3,2012-04-01,bacia,metro_cubico
658,CÁVADO/RIBEIRAS COSTEIRAS,711.4,2012-05-01,bacia,metro_cubico
659,CÁVADO/RIBEIRAS COSTEIRAS,714.1,2012-06-01,bacia,metro_cubico
660,CÁVADO/RIBEIRAS COSTEIRAS,695.0,2012-07-01,bacia,metro_cubico
661,CÁVADO/RIBEIRAS COSTEIRAS,665.2,2012-08-01,bacia,metro_cubico
662,CÁVADO/RIBEIRAS COSTEIRAS,639.6,2012-09-01,bacia,metro_cubico
663,CÁVADO/RIBEIRAS COSTEIRAS,678.5,2010-10-01,bacia,metro_cubico
664,CÁVADO/RIBEIRAS COSTEIRAS,742.0,2010-11-01,bacia,metro_cubico
665,CÁVADO/RIBEIRAS COSTEIRAS,777.9,2010-12-01,bacia,metro_cubico
666,CÁVADO/RIBEIRAS COSTEIRAS,845.9,2011-01-01,bacia,metro_cubico
667,CÁVADO/RIBEIRAS COSTEIRAS,846.2,2011-02-01,bacia,metro_cubico
668,CÁVADO/RIBEIRAS COSTEIRAS,795.9,2011-03-01,bacia,metro_cubico
669,CÁVADO/RIBEIRAS COSTEIRAS,779.5,2011-04-01,bacia,metro_cubico
670,CÁVADO/RIBEIRAS COSTEIRAS,760.8,2011-05-01,bacia,metro_cubico
671,CÁVADO/RIBEIRAS COSTEIRAS,729.2,2011-06-01,bacia,metro_cubico
672,CÁVADO/RIBEIRAS COSTEIRAS,693.7,2011-07-01,bacia,metro_cubico
673,CÁVADO/RIBEIRAS COSTEIRAS,648.8,2011-08-01,bacia,metro_cubico
674,CÁVADO/RIBEIRAS COSTEIRAS,614.3,2011-09-01,bacia,metro_cubico
675,CÁVADO/RIBEIRAS COSTEIRAS,783.1,2009-10-01,bacia,metro_cubico
676,CÁVADO/RIBEIRAS COSTEIRAS,854.6,2009-11-01,bacia,metro_cubico
677,CÁVADO/RIBEIRAS COSTEIRAS,1043.2,2009-12-01,bacia,metro_cubico
678,CÁVADO/RIBEIRAS COSTEIRAS,1094.4,2010-01-01,bacia,metro_cubico
679,CÁVADO/RIBEIRAS COSTEIRAS,1113.2,2010-02-01,bacia,metro_cubico
680,CÁVADO/RIBEIRAS COSTEIRAS,1111.0,2010-03-01,bacia,metro_cubico
681,CÁVADO/RIBEIRAS COSTEIRAS,1050.3,2010-04-01,bacia,metro_cubico
682,CÁVADO/RIBEIRAS COSTEIRAS,941.1,2010-05-01,bacia,metro_cubico
683,CÁVADO/RIBEIRAS COSTEIRAS,875.8,2010-06-01,bacia,metro_cubico
684,CÁVADO/RIBEIRAS COSTEIRAS,807.8,2010-07-01,bacia,metro_cubico
685,CÁVADO/RIBEIRAS COSTEIRAS,755.6,2010-08-01,bacia,metro_cubico
686,CÁVADO/RIBEIRAS COSTEIRAS,677.9,2010-09-01,bacia,metro_cubico
687,CÁVADO/RIBEIRAS COSTEIRAS,679.0,2008-10-01,bacia,metro_cubico
688,CÁVADO/RIBEIRAS COSTEIRAS,696.4,2008-11-01,bacia,metro_cubico
689,CÁVADO/RIBEIRAS COSTEIRAS,655.7,2008-12-01,bacia,metro_cubico
690,CÁVADO/RIBEIRAS COSTEIRAS,820.3,2009-01-01,bacia,metro_cubico
691,CÁVADO/RIBEIRAS COSTEIRAS,847.0,2009-02-01,bacia,metro_cubico
692,CÁVADO/RIBEIRAS COSTEIRAS,845.8,2009-03-01,bacia,metro_cubico
693,CÁVADO/RIBEIRAS COSTEIRAS,857.7,2009-04-01,bacia,metro_cubico
694,CÁVADO/RIBEIRAS COSTEIRAS,865.7,2009-05-01,bacia,metro_cubico
695,CÁVADO/RIBEIRAS COSTEIRAS,882.0,2009-06-01,bacia,metro_cubico
696,CÁVADO/RIBEIRAS COSTEIRAS,880.1,2009-07-01,bacia,metro_cubico
697,CÁVADO/RIBEIRAS COSTEIRAS,837.0,2009-08-01,bacia,metro_cubico
698,CÁVADO/RIBEIRAS COSTEIRAS,774.1,2009-09-01,bacia,metro_cubico
699,CÁVADO/RIBEIRAS COSTEIRAS,731.7,2007-10-01,bacia,metro_cubico
700,CÁVADO/RIBEIRAS COSTEIRAS,698.5,2007-11-01,bacia,metro_cubico
701,CÁVADO/RIBEIRAS COSTEIRAS,676.5,2007-12-01,bacia,metro_cubico
702,CÁVADO/RIBEIRAS COSTEIRAS,721.3,2008-01-01,bacia,metro_cubico
703,CÁVADO/RIBEIRAS COSTEIRAS,740.7,2008-02-01,bacia,metro_cubico
704,CÁVADO/RIBEIRAS COSTEIRAS,762.7,2008-03-01,bacia,metro_cubico
705,CÁVADO/RIBEIRAS COSTEIRAS,892.1,2008-04-01,bacia,metro_cubico
706,CÁVADO/RIBEIRAS COSTEIRAS,947.9,2008-05-01,bacia,metro_cubico
707,CÁVADO/RIBEIRAS COSTEIRAS,951.0,2008-06-01,bacia,metro_cubico
708,CÁVADO/RIBEIRAS COSTEIRAS,882.1,2008-07-01,bacia,metro_cubico
709,CÁVADO/RIBEIRAS COSTEIRAS,795.6,2008-08-01,bacia,metro_cubico
710,CÁVADO/RIBEIRAS COSTEIRAS,720.3,2008-09-01,bacia,metro_cubico
711,CÁVADO/RIBEIRAS COSTEIRAS,845.7,2006-10-01,bacia,metro_cubico
712,CÁVADO/RIBEIRAS COSTEIRAS,894.4,2006-11-01,bacia,metro_cubico
713,CÁVADO/RIBEIRAS COSTEIRAS,937.6,2006-12-01,bacia,metro_cubico
714,CÁVADO/RIBEIRAS COSTEIRAS,858.8,2007-01-01,bacia,metro_cubico
715,CÁVADO/RIBEIRAS COSTEIRAS,984.6,2007-02-01,bacia,metro_cubico
716,CÁVADO/RIBEIRAS COSTEIRAS,979.4,2007-03-01,bacia,metro_cubico
717,CÁVADO/RIBEIRAS COSTEIRAS,933.1,2007-04-01,bacia,metro_cubico
718,CÁVADO/RIBEIRAS COSTEIRAS,905.3,2007-05-01,bacia,metro_cubico
719,CÁVADO/RIBEIRAS COSTEIRAS,897.4,2007-06-01,bacia,metro_cubico
720,CÁVADO/RIBEIRAS COSTEIRAS,851.1,2007-07-01,bacia,metro_cubico
721,CÁVADO/RIBEIRAS COSTEIRAS,818.8,2007-08-01,bacia,metro_cubico
722,CÁVADO/RIBEIRAS COSTEIRAS,780.3,2007-09-01,bacia,metro_cubico
723,CÁVADO/RIBEIRAS COSTEIRAS,644.4,2005-10-01,bacia,metro_cubico
724,CÁVADO/RIBEIRAS COSTEIRAS,645.7,2005-11-01,bacia,metro_cubico
725,CÁVADO/RIBEIRAS COSTEIRAS,687.4,2005-12-01,bacia,metro_cubico
726,CÁVADO/RIBEIRAS COSTEIRAS,669.9,2006-01-01,bacia,metro_cubico
727,CÁVADO/RIBEIRAS COSTEIRAS,661.8,2006-02-01,bacia,metro_cubico
728,CÁVADO/RIBEIRAS COSTEIRAS,827.7,2006-03-01,bacia,metro_cubico
729,CÁVADO/RIBEIRAS COSTEIRAS,881.2,2006-04-01,bacia,metro_cubico
730,CÁVADO/RIBEIRAS COSTEIRAS,847.3,2006-05-01,bacia,metro_cubico
731,CÁVADO/RIBEIRAS COSTEIRAS,813.4,2006-06-01,bacia,metro_cubico
732,CÁVADO/RIBEIRAS COSTEIRAS,767.3,2006-07-01,bacia,metro_cubico
733,CÁVADO/RIBEIRAS COSTEIRAS,742.0,2006-08-01,bacia,metro_cubico
734,CÁVADO/RIBEIRAS COSTEIRAS,730.9,2006-09-01,bacia,metro_cubico
735,CÁVADO/RIBEIRAS COSTEIRAS,733.1,2004-10-01,bacia,metro_cubico
736,CÁVADO/RIBEIRAS COSTEIRAS,700.5,2004-11-01,bacia,metro_cubico
737,CÁVADO/RIBEIRAS COSTEIRAS,656.9,2004-12-01,bacia,metro_cubico
738,CÁVADO/RIBEIRAS COSTEIRAS,629.4,2005-01-01,bacia,metro_cubico
739,CÁVADO/RIBEIRAS COSTEIRAS,596.0,2005-02-01,bacia,metro_cubico
740,CÁVADO/RIBEIRAS COSTEIRAS,631.3,2005-03-01,bacia,metro_cubico
741,CÁVADO/RIBEIRAS COSTEIRAS,683.4,2005-04-01,bacia,metro_cubico
742,CÁVADO/RIBEIRAS COSTEIRAS,712.7,2005-05-01,bacia,metro_cubico
743,CÁVADO/RIBEIRAS COSTEIRAS,694.5,2005-06-01,bacia,metro_cubico
744,CÁVADO/RIBEIRAS COSTEIRAS,665.4,2005-07-01,bacia,metro_cubico
745,CÁVADO/RIBEIRAS COSTEIRAS,631.7,2005-08-01,bacia,metro_cubico
746,CÁVADO/RIBEIRAS COSTEIRAS,600.0,2005-09-01,bacia,metro_cubico
747,CÁVADO/RIBEIRAS COSTEIRAS,800.9,2003-10-01,bacia,metro_cubico
748,CÁVADO/RIBEIRAS COSTEIRAS,823.3,2003-11-01,bacia,metro_cubico
749,CÁVADO/RIBEIRAS COSTEIRAS,786.3,2003-12-01,bacia,metro_cubico
750,CÁVADO/RIBEIRAS COSTEIRAS,823.7,2004-01-01,bacia,metro_cubico
751,CÁVADO/RIBEIRAS COSTEIRAS,785.4,2004-02-01,bacia,metro_cubico
752,CÁVADO/RIBEIRAS COSTEIRAS,786.1,2004-03-01,bacia,metro_cubico
753,CÁVADO/RIBEIRAS COSTEIRAS,814.6,2004-04-01,bacia,metro_cubico
754,CÁVADO/RIBEIRAS COSTEIRAS,824.9,2004-05-01,bacia,metro_cubico
755,CÁVADO/RIBEIRAS COSTEIRAS,777.2,2004-06-01,bacia,metro_cubico
756,CÁVADO/RIBEIRAS COSTEIRAS,708.4,2004-07-01,bacia,metro_cubico
757,CÁVADO/RIBEIRAS COSTEIRAS,674.8,2004-08-01,bacia,metro_cubico
758,CÁVADO/RIBEIRAS COSTEIRAS,597.2,2004-09-01,bacia,metro_cubico
759,CÁVADO/RIBEIRAS COSTEIRAS,763.9,2002-10-01,bacia,metro_cubico
760,CÁVADO/RIBEIRAS COSTEIRAS,896.8,2002-11-01,bacia,metro_cubico
761,CÁVADO/RIBEIRAS COSTEIRAS,1021.6,2002-12-01,bacia,metro_cubico
762,CÁVADO/RIBEIRAS COSTEIRAS,1078.1,2003-01-01,bacia,metro_cubico
763,CÁVADO/RIBEIRAS COSTEIRAS,1040.2,2003-02-01,bacia,metro_cubico
764,CÁVADO/RIBEIRAS COSTEIRAS,1037.0,2003-03-01,bacia,metro_cubico
765,CÁVADO/RIBEIRAS COSTEIRAS,1073.1,2003-04-01,bacia,metro_cubico
766,CÁVADO/RIBEIRAS COSTEIRAS,1042.6,2003-05-01,bacia,metro_cubico
767,CÁVADO/RIBEIRAS COSTEIRAS,974.4,2003-06-01,bacia,metro_cubico
768,CÁVADO/RIBEIRAS COSTEIRAS,946.4,2003-07-01,bacia,metro_cubico
769,CÁVADO/RIBEIRAS COSTEIRAS,887.9,2003-08-01,bacia,metro_cubico
770,CÁVADO/RIBEIRAS COSTEIRAS,820.3,2003-09-01,bacia,metro_cubico
771,CÁVADO/RIBEIRAS COSTEIRAS,762.3,2001-10-01,bacia,metro_cubico
772,CÁVADO/RIBEIRAS COSTEIRAS,747.6,2001-11-01,bacia,metro_cubico
773,CÁVADO/RIBEIRAS COSTEIRAS,678.3,2001-12-01,bacia,metro_cubico
774,CÁVADO/RIBEIRAS COSTEIRAS,710.3,2002-01-01,bacia,metro_cubico
775,CÁVADO/RIBEIRAS COSTEIRAS,764.8,2002-02-01,bacia,metro_cubico
776,CÁVADO/RIBEIRAS COSTEIRAS,807.2,2002-03-01,bacia,metro_cubico
777,CÁVADO/RIBEIRAS COSTEIRAS,798.6,2002-04-01,bacia,metro_cubico
778,CÁVADO/RIBEIRAS COSTEIRAS,806.7,2002-05-01,bacia,metro_cubico
779,CÁVADO/RIBEIRAS COSTEIRAS,763.6,2002-06-01,bacia,metro_cubico
780,CÁVADO/RIBEIRAS COSTEIRAS,707.9,2002-07-01,bacia,metro_cubico
781,CÁVADO/RIBEIRAS COSTEIRAS,671.9,2002-08-01,bacia,metro_cubico
782,CÁVADO/RIBEIRAS COSTEIRAS,664.9,2002-09-01,bacia,metro_cubico
783,CÁVADO/RIBEIRAS COSTEIRAS,616.5,2000-10-01,bacia,metro_cubico
784,CÁVADO/RIBEIRAS COSTEIRAS,839.3,2000-11-01,bacia,metro_cubico
785,CÁVADO/RIBEIRAS COSTEIRAS,1036.7,2000-12-01,bacia,metro_cubico
786,CÁVADO/RIBEIRAS COSTEIRAS,1109.9,2001-01-01,bacia,metro_cubico
787,CÁVADO/RIBEIRAS COSTEIRAS,1059.3,2001-02-01,bacia,metro_cubico
788,CÁVADO/RIBEIRAS COSTEIRAS,1097.7,2001-03-01,bacia,metro_cubico
789,CÁVADO/RIBEIRAS COSTEIRAS,1027.3,2001-04-01,bacia,metro_cubico
790,CÁVADO/RIBEIRAS COSTEIRAS,995.5,2001-05-01,bacia,metro_cubico
791,CÁVADO/RIBEIRAS COSTEIRAS,903.4,2001-06-01,bacia,metro_cubico
792,CÁVADO/RIBEIRAS COSTEIRAS,854.9,2001-07-01,bacia,metro_cubico
793,CÁVADO/RIBEIRAS COSTEIRAS,799.8,2001-08-01,bacia,metro_cubico
794,CÁVADO/RIBEIRAS COSTEIRAS,749.0,2001-09-01,bacia,metro_cubico
795,CÁVADO/RIBEIRAS COSTEIRAS,782.3,1999-10-01,bacia,metro_cubico
